številka izvajalca;šifra nadrejenega;šifra osnovni;šifra podrejeni;šifra lokacije;naziv organizacije (pravne osebe);dodatni naziv;naslov - ulica in hišna številka;naslov - pošta;šifra VZD;naziv VZD;šifra pravnega statusa izvajalca;opis pravnega statusa izvajalca;šifra tipa izvajalca;opis tipa izvajalca;šifra občine;ime občine;šifra ZZV;izberi 1 za izvajalec samo 1X;število vrstic (VZD-jev) pri posameznemu izvajalcu
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;109;Interna medicina v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;110;Internistična onkologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;111;Kardiologija in vaskularna medicina v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;118;Nevrologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;120;Oftalmologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;122;Ortopedska kirurgija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;123;Otorinolaringologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;126;Patologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;131;Radiologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;134;Splošna kirurgija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;136;Transfuzijska medicina v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;137;Travmatologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;141;Paliativna oskrba v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;143;Lekarniška dejavnost v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;144;Zdravstvena nega v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;147;Podaljšano bolnišnično zdravljenje v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;148;Intenzivna medicina;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;149;Endokrinologija, diabetologija in tireologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;202;Anesteziologija, reanimatologija in perioperativna intenzivna medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;203;Dermatovenerologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;205;Gastroenterologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;206;Ginekologija in porodništvo v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;209;Interna medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;210;Internistična onkologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;211;Kardiologija in vaskularna medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;218;Nevrologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;220;Oftalmologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;222;Ortopedska kirurgija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;223;Otorinolaringologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;226;Patologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;234;Splošna kirurgija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;236;Transfuzijska medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;237;Travmatologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;238;Urgentna medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;243;Lekarniška dejavnost v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;249;Endokrinologija, diabetologija in tireologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;306;Ginekologija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;505;Medicinska biokemija;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;507;Fizioterapija;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;508;Laboratorijska dejavnost;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;511;Presejalni programi;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00128;;00128;;00;SB BREŽICE;;ČERNELČEVA CESTA 15;8250 BREŽICE;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;03;SPLOŠNA BOLNIŠNICA;009;BREŽICE;1;0;50
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;229;Pnevmologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;1;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;230;Psihiatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;249;Endokrinologija, diabetologija in tireologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;301;Medicina dela, prometa in športa;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;306;Ginekologija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;338;Urgentna medicina v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;346;Javno zdravje v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;401;Čeljustna in zobna ortopedija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;446;Javno zdravje v zobozdravstveni dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;505;Medicinska biokemija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;507;Fizioterapija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;510;Patronažno varstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;00;ZDRAVSTVENI DOM AJDOVŠČINA;;TOVARNIŠKA CESTA 3;5270 AJDOVŠČINA;714;Zobotehnika;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;03;ZDRAVSTVENI DOM AJDOVŠČINA;LOKACIJA BEVKOVA 10;BEVKOVA 10;5270 AJDOVŠČINA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;001;AJDOVŠČINA;2;0;26
00130;;00130;;04;ZDRAVSTVENI DOM AJDOVŠČINA;ZOBNA AMBULANTA VIPAVA;BEBLERJEVA ULICA 5;5271 VIPAVA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;136;VIPAVA;2;0;26
00130;;00130;;04;ZDRAVSTVENI DOM AJDOVŠČINA;ZOBNA AMBULANTA VIPAVA;BEBLERJEVA ULICA 5;5271 VIPAVA;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;136;VIPAVA;2;0;26
00130;;00130;;04;ZDRAVSTVENI DOM AJDOVŠČINA;ZOBNA AMBULANTA VIPAVA;BEBLERJEVA ULICA 5;5271 VIPAVA;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;136;VIPAVA;2;0;26
00130;;00130;;04;ZDRAVSTVENI DOM AJDOVŠČINA;ZOBNA AMBULANTA VIPAVA;BEBLERJEVA ULICA 5;5271 VIPAVA;505;Medicinska biokemija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;136;VIPAVA;2;0;26
00130;;00130;;04;ZDRAVSTVENI DOM AJDOVŠČINA;ZOBNA AMBULANTA VIPAVA;BEBLERJEVA ULICA 5;5271 VIPAVA;510;Patronažno varstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;136;VIPAVA;2;0;26
00130;;00130;;06;ZDRAVSTVENI DOM AJDOVŠČINA;LOKACIJA CENTER J.P.V. VIPAVA;VOJKOVA UL. 33;5271 VIPAVA;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;136;VIPAVA;2;0;26
00130;;00130;;07;ZDRAVSTVENI DOM AJDOVŠČINA;LOKACIJA ZAVOD PRISTAN;GORIŠKA CESTA 27;5271 VIPAVA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;136;VIPAVA;2;0;26
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;204;Fizikalna in rehabilitacijska medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;1;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;206;Ginekologija in porodništvo v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;220;Oftalmologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;249;Endokrinologija, diabetologija in tireologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;301;Medicina dela, prometa in športa;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;306;Ginekologija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;338;Urgentna medicina v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;505;Medicinska biokemija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;507;Fizioterapija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;513;Reševalni prevozi;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;01;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA NOVA GORICA;REJČEVA ULICA 4;5000 NOVA GORICA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;02;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA NOVA GORICA;GREGORČIČEVA 16;5000 NOVA GORICA;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;03;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA DU GRADIŠČE NAD PRVAČINO;B.VODOPIVCA 5;5294 DORNBERK;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;03;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA DU GRADIŠČE NAD PRVAČINO;B.VODOPIVCA 5;5294 DORNBERK;507;Fizioterapija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;084;NOVA GORICA;2;0;57
00131;;00131;;05;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA PREKOM.BRIG 25;PREKOMORSKIH BRIGAD 25;5290 ŠEMPETER PRI GORICI;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;183;ŠEMPETER-VRTOJBA;2;0;57
00131;;00131;;05;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA PREKOM.BRIG 25;PREKOMORSKIH BRIGAD 25;5290 ŠEMPETER PRI GORICI;306;Ginekologija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;183;ŠEMPETER-VRTOJBA;2;0;57
00131;;00131;;05;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA PREKOM.BRIG 25;PREKOMORSKIH BRIGAD 25;5290 ŠEMPETER PRI GORICI;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;183;ŠEMPETER-VRTOJBA;2;0;57
00131;;00131;;05;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA PREKOM.BRIG 25;PREKOMORSKIH BRIGAD 25;5290 ŠEMPETER PRI GORICI;505;Medicinska biokemija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;183;ŠEMPETER-VRTOJBA;2;0;57
00131;;00131;;05;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA PREKOM.BRIG 25;PREKOMORSKIH BRIGAD 25;5290 ŠEMPETER PRI GORICI;507;Fizioterapija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;183;ŠEMPETER-VRTOJBA;2;0;57
00131;;00131;;05;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA PREKOM.BRIG 25;PREKOMORSKIH BRIGAD 25;5290 ŠEMPETER PRI GORICI;510;Patronažno varstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;183;ŠEMPETER-VRTOJBA;2;0;57
00131;;00131;;05;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA PREKOM.BRIG 25;PREKOMORSKIH BRIGAD 25;5290 ŠEMPETER PRI GORICI;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;183;ŠEMPETER-VRTOJBA;2;0;57
00131;;00131;;06;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA MIREN;MIREN 137;5291 MIREN;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;075;MIREN-KOSTANJEVICA;2;0;57
00131;;00131;;06;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA MIREN;MIREN 137;5291 MIREN;507;Fizioterapija;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;075;MIREN-KOSTANJEVICA;2;0;57
00131;;00131;;06;ZDRAVSTVENI DOM NOVA GORICA;SPLOŠNA AMBULANTA MIREN;MIREN 137;5291 MIREN;510;Patronažno varstvo;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;075;MIREN-KOSTANJEVICA;2;0;57
00131;;00131;;07;ZDRAVSTVENI DOM NOVA GORICA;LOKACIJA KOSTANJEVICA;KOSTANJEVICA 79;5296 KOSTANJEVICA NA KRASU;302;Splošna in družinska medicina;1;JAVNI ZAVOD;01;OSNOVNO ZDRAVSTVO;075;MIREN-KOSTANJEVICA;2;0;57
